,tweet,date,id,location,id_user,score,Country,Country_real,Compound
644,"RT @real_defender: Elon musk appears to be better at triggering liberals than even Donald Trump. 

Pretty impressive.",2022-12-12 23:59:53+00:00,1602453215626280960,,1586348322146639874,"{'neg': 0.097, 'neu': 0.692, 'pos': 0.211, 'compound': 0.5106}",,,0.5106
645,RT @OccupyDemocrats: BREAKING: The medical community explodes in anger against Elon Musk after he launches a deranged QAnon attack on Dr. F…,2022-12-12 23:59:53+00:00,1602453214833655811,USA,245069398,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.8555}",USA,United States,0.8555
646,RT @Esqueer_: I have now successfully ratioed Elon Musk. https://t.co/LZEKLCjXsq,2022-12-12 23:59:52+00:00,1602453213369831425,,1579003209972064257,"{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.7783}",,,-0.7783
647,@SmartContracter п»їLiterally free https://t.co/s41eTw4bls,2022-12-12 23:59:52+00:00,1602453212975472641,,1447264016183672838,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}",,,0.4939
648,"RT @Volksverpetzer: In San Francisco wurde der Milliardär, der rechte Verschwörungserzählungen verbreitet &amp; #Antisemiten und #Nazis enorme…",2022-12-12 23:59:52+00:00,1602453212421816324,,518409106,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.5106}",,,0.5106
649,RT @caslernoel: Elon Musk strikes me as the type that knows deep down nobody has ever really loved him or ever will. @elonmusk,2022-12-12 23:59:52+00:00,1602453211872477185,,1480002289972793346,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
650,Twitter users push to boycott Tesla after Elon Musk tweets his pronouns are ‘Prosecute/Fauci’ https://t.co/WwXnWu4HEm #FoxNews,2022-12-12 23:59:52+00:00,1602453211247697921,,1589839136680443904,"{'neg': 0.09, 'neu': 0.758, 'pos': 0.151, 'compound': 0.4005}",,,0.4005
651,RT @PamelaHensley22: Elon Musk just said he will reveal evidence that would put Dr Fauci in prison. That's great but who in our corrupt gov…,2022-12-12 23:59:52+00:00,1602453210626670596,,1525224214982107136,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3182}",,,-0.3182
652,RT @Phil_Lewis_: Twitter’s former head of trust and safety has reportedly fled his home due to an escalation in threats resulting from Elon…,2022-12-12 23:59:52+00:00,1602453210274451462,Always seem to be in Flyover Country,608622242,"{'neg': 0.078, 'neu': 0.83, 'pos': 0.092, 'compound': 0.1027}",Always seem to be in Flyover Country,,0.1027
653,RT @deaflibertarian: The man who nearly sexually assaulted me when I was five is tweeting that he is upset with Elon Musk’s “dangerous” twe…,2022-12-12 23:59:52+00:00,1602453210010116098,"New York, NY",1461466724470075392,"{'neg': 0.097, 'neu': 0.692, 'pos': 0.211, 'compound': 0.5106}",New York NY,United States,0.5106
654,RT @davewiner: Former top Twitter official forced to leave home due to threats incited by Elon Musk. https://t.co/sMMNDvkaZz percent3A07 pe…,2022-12-12 23:59:51+00:00,1602453209213435904,Homebush NSW,10482452,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.7184}",Homebush NSW,Australia,-0.7184
655,"RT @paleofuture: Elon Musk shouting ""I'm rich, bitch,"" while the sound people at Chappelle's show honk a horn to drown out the boos from th…",2022-12-12 23:59:51+00:00,1602453209116803072,"England, United Kingdom",102560304,"{'neg': 0.282, 'neu': 0.645, 'pos': 0.073, 'compound': -0.6369}",England United Kingdom,United Kingdom,-0.6369
656,RT @PamelaHensley22: Elon Musk just said he will reveal evidence that would put Dr Fauci in prison. That's great but who in our corrupt gov…,2022-12-12 23:59:51+00:00,1602453208999378945,,828572717158891523,"{'neg': 0.126, 'neu': 0.751, 'pos': 0.123, 'compound': -0.0258}",,,-0.0258
657,RT @PamelaHensley22: Elon Musk just said he will reveal evidence that would put Dr Fauci in prison. That's great but who in our corrupt gov…,2022-12-12 23:59:51+00:00,1602453208860860417,,788807887695056896,"{'neg': 0.078, 'neu': 0.83, 'pos': 0.092, 'compound': 0.1027}",,,0.1027
658,RT @PamelaHensley22: Elon Musk just said he will reveal evidence that would put Dr Fauci in prison. That's great but who in our corrupt gov…,2022-12-12 23:59:51+00:00,1602453208718254085,,1087765525072105474,"{'neg': 0.078, 'neu': 0.83, 'pos': 0.092, 'compound': 0.1027}",,,0.1027
659,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 23:59:51+00:00,1602453208202346496,United States,1253080939,"{'neg': 0.078, 'neu': 0.83, 'pos': 0.092, 'compound': 0.1027}",United States,United States,0.1027
660,"RT @RpsAgainstTrump: Tesla stock is in free fall today, which means Elon Musk has lost billions of dollars in the last few hours.

How does…",2022-12-12 23:59:51+00:00,1602453207640379392,"Toronto, Ontario",491473893,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Toronto Ontario,Canada,0.0
661,"RT @Volksverpetzer: In San Francisco wurde der Milliardär, der rechte Verschwörungserzählungen verbreitet &amp; #Antisemiten und #Nazis enorme…",2022-12-12 23:59:51+00:00,1602453207070003200,,4626588435,"{'neg': 0.08, 'neu': 0.804, 'pos': 0.115, 'compound': 0.25}",,,0.25
662,"RT @duty2warn: Free speech 
https://t.co/NYipDvDcky",2022-12-12 23:59:51+00:00,1602453206986104834,"Michigan, USA",1018225893121187840,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Michigan USA,United States,0.0
663,"RT @ahmetkonanc: Twitter artık markalar için sarı onayı kullanıma sundu. Elon Musk’ın, Türkiye’de sarı tik verdiği ilk kulüp @Fenerbahce ol…",2022-12-12 23:59:51+00:00,1602453205606191107,,1529562350721847297,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}",,,0.5106
664,RT @benpershing: “Elon Musk posted tweets including an excerpt of Yoel Roth’s doctoral dissertation Saturday that suggested the former Twit…,2022-12-12 23:59:50+00:00,1602453204335140864,"Huntington Beach, CA",1331061149417107456,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Huntington Beach CA,United States,0.0
665,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 23:59:50+00:00,1602453203404181506,,1314223370016350209,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
666,"RT @duty2warn: Elon Musk is deleting accounts that post this video of him being booed for 10 minutes last night at a Dave Chapelle show.
He…",2022-12-12 23:59:50+00:00,1602453203114921984,,1441845497258340355,"{'neg': 0.113, 'neu': 0.709, 'pos': 0.177, 'compound': 0.2263}",,,0.2263
667,"RT @joncoopertweets: THIS EXPLAINS A LOT: Elon Musk apparently thinks he played no role in alienating his transgender daughter, who took th…",2022-12-12 23:59:50+00:00,1602453201839685632,"Detroit, MI",4004333320,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Detroit MI,United States,0.0
668,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 23:59:50+00:00,1602453201806139395,watching tv,1020052830835666944,"{'neg': 0.093, 'neu': 0.805, 'pos': 0.102, 'compound': 0.0516}",watching tv,,0.0516
669,RT @MattWallace888: BREAKING: Elon Musk just revealed he is about to release evidence that could put Anthony Fauci behind bars,2022-12-12 23:59:49+00:00,1602453200946155520,"Salt Lake City, UT",712106555739516928,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Salt Lake City UT,United States,0.0
670,"RT @duty2warn: Elon Musk is deleting accounts that post this video of him being booed for 10 minutes last night at a Dave Chapelle show.
He…",2022-12-12 23:59:49+00:00,1602453200791130112,,1274057188462428160,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
671,RT @Phil_Lewis_: Twitter’s former head of trust and safety has reportedly fled his home due to an escalation in threats resulting from Elon…,2022-12-12 23:59:49+00:00,1602453200245768192,"Washington, DC",97327197,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Washington DC,United States,0.0
672,"RT @duty2warn: Elon Musk is deleting accounts that post this video of him being booed for 10 minutes last night at a Dave Chapelle show.
He…",2022-12-12 23:59:49+00:00,1602453199969193984,,1381374361186222086,"{'neg': 0.097, 'neu': 0.692, 'pos': 0.211, 'compound': 0.5106}",,,0.5106
673,"RT @CollinRugg: JUST IN: Dr. Fauci accuses Elon Musk of “stirring hate” and turning Twitter into a “cesspool of misinformation.”

Looks lik…",2022-12-12 23:59:49+00:00,1602453199361019904,Alberta Canada,1586899128,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Alberta Canada,Canada,0.0
674,"RT @Forbes: Tesla shares closed Monday down 6%, shaving $7.4 billion off Elon Musk’s fortune. Musk ended the day worth an estimated $181.3…",2022-12-12 23:59:49+00:00,1602453198480248832,United States,63485606,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.34}",United States,United States,-0.34
675,RT @TheOnion: Posting a picture of Elon Musk with Ghislaine Maxwell https://t.co/zKQXaKk2qm https://t.co/QoXTSnzGcU,2022-12-12 23:59:48+00:00,1602453196718239744,My bedroom,1319256498,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.4767}",My bedroom,India,0.4767
676,"Elon Musk aka #Muskrat is no longer the richest man on the planet, according to Forbes. 
Oh, so sad... 😥🤣 https://t.co/oFMjZFshKo",2022-12-12 23:59:48+00:00,1602453195959435264,"Oregon, USA",558090194,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Oregon USA,United States,0.0
677,"RT @heathercampbell: they asked for a reason
I said “Elon Musk’s Twitter” https://t.co/mEHPxNPxnY",2022-12-12 23:59:48+00:00,1602453192985710593,New Zealand,925611889245216768,"{'neg': 0.089, 'neu': 0.772, 'pos': 0.138, 'compound': 0.296}",New Zealand,New Zealand / Aotearoa,0.296
678,"RT @jamesjyu: Was at the Dave Chapelle show at SF tonight and who comes on but Elon Musk! 

A good 80% of the stadium boos. 18k people. and…",2022-12-12 23:59:47+00:00,1602453192071159813,"Montreal, Canada",254607915,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Montreal Canada,Canada,0.0
679,RT @MattWallace888: BREAKING: Elon Musk just revealed he is about to release evidence that could put Anthony Fauci behind bars,2022-12-12 23:59:47+00:00,1602453191815225347,,1531599126684741634,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.63}",,,0.63
680,RT @TheOnion: Posting a picture of Elon Musk with Ghislaine Maxwell https://t.co/zKQXaKk2qm https://t.co/QoXTSnzGcU,2022-12-12 23:59:47+00:00,1602453191198752769,,1314538564047310854,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
681,RT @Phil_Lewis_: Twitter’s former head of trust and safety has reportedly fled his home due to an escalation in threats resulting from Elon…,2022-12-12 23:59:47+00:00,1602453190619721728,"Arizona, USA",864816334227607555,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arizona USA,United States,0.0
682,"RT @LehrR: @elonmusk Dolly Parton gives free books to kids.

Jimmy Carter builds homes for the homeless.

Elton John has raised over 600 mi…",2022-12-12 23:59:47+00:00,1602453189953216512,Brooklyn ,1598128460874006529,"{'neg': 0.097, 'neu': 0.692, 'pos': 0.211, 'compound': 0.5106}",Brooklyn,United States,0.5106
683,"RT @DiamondandSilk: With everything that Mike Lindell, Elon Musk, and Kari Lake have uncovered, the first priority for the RNC should be ge…",2022-12-12 23:59:47+00:00,1602453189672013825,,1520445076849127424,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.5106}",,,0.5106
684,RT @PamelaHensley22: Elon Musk just said he will reveal evidence that would put Dr Fauci in prison. That's great but who in our corrupt gov…,2022-12-12 23:59:46+00:00,1602453188661346304,United States,335600127,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",United States,United States,0.0
685,"RT @CollinRugg: BREAKING: Elon Musk vows to defeat the “woke mind virus,” says wokeness will lead to the collapse of society. 

Do you agre…",2022-12-12 23:59:46+00:00,1602453188527165440,XCIV_Hawaii,1601822192526065666,"{'neg': 0.078, 'neu': 0.83, 'pos': 0.092, 'compound': 0.1027}",XCIV_Hawaii,,0.1027
686,"RT @Fernand46357857: Elon Musk Booed During Surprise Appearance at Dave Chappelle Show. While Few Cheered, The Booing Kept Getting Louder a…",2022-12-12 23:59:46+00:00,1602453188313063430,Florida,1253742908487929858,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.7351}",Florida,United States,-0.7351
687,RT @CNN: Twitter's former head of trust and safety has fled his home due to an escalation in threats resulting from Elon Musk's campaign of…,2022-12-12 23:59:46+00:00,1602453187860271104,Earth,721409239,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.6597}",Earth,United States,0.6597
688,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-12 23:59:46+00:00,1602453187658928128,he/him,1279891552303710211,"{'neg': 0.091, 'neu': 0.712, 'pos': 0.197, 'compound': 0.5106}",hehim,,0.5106
689,RT @ChrisRGun: Elon Musk is the Imagine Dragons of people in the sense that he frequently appears in places that are made worse by his pres…,2022-12-12 23:59:46+00:00,1602453187302154240,"Baton Rouge, LA",1554241858578038784,"{'neg': 0.152, 'neu': 0.606, 'pos': 0.242, 'compound': 0.5719}",Baton Rouge LA,United States,0.5719
690,"RT @TheBeaverton: Ghosts of Christmas Past, Present, and Future quit rather than take assignment to visit Elon Musk
https://t.co/zH97Z0sXzH",2022-12-12 23:59:46+00:00,1602453187293855748,"☣️ Saskatchewan, Canada 🇨🇦 ",164834986,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.4767}",Saskatchewan Canada,Canada,-0.4767
691,RT @RussForUs2020: @CollinRugg Also for context fauci dedicated his career to selflessly serving the public good. Elon musk has largely ser…,2022-12-12 23:59:46+00:00,1602453186941693952,,1456642460780834818,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
692,RT @deaflibertarian: The man who nearly sexually assaulted me when I was five is tweeting that he is upset with Elon Musk’s “dangerous” twe…,2022-12-12 23:59:46+00:00,1602453185301549059,,1602450786847531012,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.7096}",,,0.7096
693,"RT @duty2warn: Last night, at a Dave Chappelle show, ELON MUSK GOT BOOED. For almost 10 minutes. He couldn't get a word in. The videos of i…",2022-12-12 23:59:46+00:00,1602453185024741378,"Houston, TX",290858011,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.7184}",Houston TX,United States,-0.7184
694,RT @MattWallace888: BREAKING: Elon Musk just revealed he is about to release evidence that could put Anthony Fauci behind bars,2022-12-12 23:59:46+00:00,1602453184966168577,日本,745144874,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",日本,日本,0.0
695,RT @OccupyDemocrats: BREAKING: The medical community explodes in anger against Elon Musk after he launches a deranged QAnon attack on Dr. F…,2022-12-12 23:59:46+00:00,1602453184898912258,,3098286734,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
696,"RT @PamelaHensley22: Bam! Elon Musk just said, ""Dr Fauci lied to Congress and funded gain-of-function research that killed millions of peop…",2022-12-12 23:59:46+00:00,1602453184756256768,,85869294,"{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.7783}",,,-0.7783
697,RT @CNN: Twitter's former head of trust and safety has fled his home due to an escalation in threats resulting from Elon Musk's campaign of…,2022-12-12 23:59:46+00:00,1602453184638771202,MI,248676739,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.8122}",MI,United States,-0.8122
698,RT @joncoopertweets: Elon Musk is boring and predictable at this point — just like Trump.,2022-12-12 23:59:45+00:00,1602453183472746497,"Texas, USA",1042106930842529794,"{'neg': 0.091, 'neu': 0.712, 'pos': 0.197, 'compound': 0.5106}",Texas USA,United States,0.5106
699,RT @deaflibertarian: The man who nearly sexually assaulted me when I was five is tweeting that he is upset with Elon Musk’s “dangerous” twe…,2022-12-12 23:59:45+00:00,1602453181920956417,"Lake View, NY",2732996860,"{'neg': 0.137, 'neu': 0.714, 'pos': 0.149, 'compound': 0.0516}",Lake View NY,United States,0.0516
700,"RT @OccupyDemocrats: BREAKING: Dr. Fauci responds to Elon Musk’s “prosecute Fauci” attack, accusing Elon Musk of “stirring hate” against hi…",2022-12-13 16:11:10+00:00,1602697645612564480,,1241379537163870208,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.7184}",,,-0.7184
701,RT @JamesBradleyCA: Elon Musk should buy up all the most visible digital billboards in the world and drop the Twitter Files there non-stop…,2022-12-13 16:11:09+00:00,1602697644803252224,,246993396,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.5859}",,,-0.5859
702,RT @JeffOnTheRight: Imagine hating Elon Musk more than the sexual abuse of children.,2022-12-13 16:11:09+00:00,1602697644526149632,"Québec, Canada",897076547206754304,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.2732}",Québec Canada,Canada,-0.2732
703,RT @gh_Denver: Dem say Elon Musk de do “akroma de kc” with some people’s Twitter blue badge .,2022-12-13 16:11:09+00:00,1602697644043796481,,1509450931540312064,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.8176}",,,-0.8176
704,"RT @RVAwonk: Elon Musk is now explicitly encouraging his 120 million followers to start following QAnon.

Put differently, Elon Musk is enc…",2022-12-13 16:11:09+00:00,1602697642848428033,Toronto,1405636148,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Toronto,Canada,0.0
705,RT @medyaadami: Yakın zamanda iki gazetecinin Twitter’ın şirket içi belgeleriyle oluşturduğu iki büyük dosya paylaşılmıştı. Twitter’ın yeni…,2022-12-13 16:11:09+00:00,1602697641955135491,,1427994295034945541,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5267}",,,0.5267
706,"RT @DeGhadFada: #Twitter decide: “Your Best CEO?”

RETWEET                            LIKE
for                                           fo…",2022-12-13 16:11:08+00:00,1602697640613142529,"Texas, USA",3234892924,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Texas USA,United States,0.0
707,"RT @CollinRugg: JUST IN: Dr. Fauci accuses Elon Musk of “stirring hate” and turning Twitter into a “cesspool of misinformation.”

Looks lik…",2022-12-13 16:11:08+00:00,1602697638549327872,"Nelspruit, South Africa",1408821082111553536,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.8143}",Nelspruit South Africa,South Africa,0.8143
708,"RT @medyaadami: Yayımlanan bu yeni belgelerde Twitter yöneticilerinin, CIA ve Federal Soruşturma kurumları ile birlikte Trump’ın hesabının…",2022-12-13 16:11:08+00:00,1602697638507421697,,1427977039525683211,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.34}",,,-0.34
709,"RT @CollinRugg: JUST IN: Dr. Fauci accuses Elon Musk of “stirring hate” and turning Twitter into a “cesspool of misinformation.”

Looks lik…",2022-12-13 16:11:08+00:00,1602697637764931585,,1602071534301945856,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
710,"@CollinRugg I’d say the one who should be getting nervous is Mr. Musk:

https://t.co/bToNYKidDd",2022-12-13 16:11:08+00:00,1602697637186134016,"Santa Fe, NM",1549190567095111681,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.34}",Santa Fe NM,United States,-0.34
711,RT @CatchUpNetwork: Elon Musk reckons a lot of the data from the Twitter Files has been deleted. https://t.co/ufHHOb9U82,2022-12-13 16:11:08+00:00,1602697637068955648,México,1581139523802628097,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.2732}",México,México,-0.2732
712,"RT @burur_brot: he deleted the original tweet, because it started a mess in his comments section. All of this leads us to the one simple th…",2022-12-13 16:11:07+00:00,1602697636565450757,,1418318715343486976,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
713,RT @JudicialWatch: RETWEET if you support Elon Musk's transparency on Twitter censorship! https://t.co/xbaPw9Uvt1,2022-12-13 16:11:07+00:00,1602697636196253696,,1586333466072940544,"{'neg': 0.09, 'neu': 0.827, 'pos': 0.083, 'compound': -0.0516}",,,-0.0516
714,"RT @Bubblebathgirl: Elon Musk just shut down Twitter’s Trust and Safety Council because it was corrupt and a tool of the Democrat Party.

I…",2022-12-13 16:11:07+00:00,1602697634900512768,NJ,29246575,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.4574}",NJ,United States,0.4574
715,RT @KellyAlspals: @SkyNewsAust Yes I was intrigued with Elon Musk but now I can see the fossil fuels and minerals required to build a batte…,2022-12-13 16:11:07+00:00,1602697634543816704,,1586030999430897664,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.8316}",,,0.8316
716,"RT @duty2warn: Elon Musk is deleting accounts that post this video of him being booed for 10 minutes last night at a Dave Chapelle show.
He…",2022-12-13 16:11:07+00:00,1602697632904007681,United States,27534974,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.2144}",United States,United States,0.2144
717,@ChatGPTBot how woke is Elon Musk?,2022-12-13 16:11:06+00:00,1602697631393783809,IRL,706667133367881730,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",IRL,Deutschland,0.0
718,"RT @OccupyDemocrats: BREAKING: Biden's Press Secretary Karine Jean-Pierre rips into Republican Elon Musk for his QAnon call to ""prosecute""…",2022-12-13 16:11:06+00:00,1602697630957637633,,1563959195279544321,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
719,RT @OccupyDemocrats: BREAKING: The medical community explodes in anger against Elon Musk after he launches a deranged QAnon attack on Dr. F…,2022-12-13 16:11:06+00:00,1602697630726905859,,1480353588048277510,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
720,elon musk is f**ked https://t.co/4lC88KfEBV,2022-12-13 16:11:06+00:00,1602697629854466048,CIA Langley,14648977,"{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.7783}",CIA Langley,United States,-0.7783
721,"RT @duty2warn: Elon Musk is deleting accounts that post this video of him being booed for 10 minutes last night at a Dave Chapelle show.
He…",2022-12-13 16:11:06+00:00,1602697628944400386,,1502823354767577088,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
722,RT @duty2warn: This is serious. Elon Musk is declaring war on liberal thought as if it were a disease to be eradicated. This is pre-Nazi sp…,2022-12-13 16:11:06+00:00,1602697628915048451,,949078495363137536,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
723,Who would have thought 31 years ago that Ahchoo from Robin Hood: Men in Tights would be the vanguard of free speech… https://t.co/Ej1pNJ03Yr,2022-12-13 16:11:06+00:00,1602697628726312961,,1597417179204538368,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.6369}",,,-0.6369
724,"RT @RutherfordRocks: Elon Musk is a smug, pale, toothy, self-important, poorly hair-plugged, barrel-chested, ill-fitting shirt-wearing, unf…",2022-12-13 16:11:05+00:00,1602697628130713602,United States,846183679630049280,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5106}",United States,United States,0.5106
725,"RT @DiamondandSilk: With everything that Mike Lindell, Elon Musk, and Kari Lake have uncovered, the first priority for the RNC should be ge…",2022-12-13 16:11:04+00:00,1602697624049618948,,1602418135608528907,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.2023}",,,0.2023
726,"I'm as surprised as anyone that the venn diagram of ""people who would buy tickets for Dave Chapelle in 2022"" and ""P… https://t.co/10gMC13RVc",2022-12-13 16:11:04+00:00,1602697620392124417,London,2303346066,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",London,United Kingdom,0.0
727,"RT @ColemanWhitsitt: Pricing psychology can raise your profits by 10-30%.

Understanding it can also make you a smarter shopper.

Steve Job…",2022-12-13 16:11:03+00:00,1602697619377377281,Milky way,1406980588104343552,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.2263}",Milky way,Sesel,0.2263
728,イーロン・マスクはもはや世界で最も裕福な人物ではありません。その称号は現在ベルナール・アルノーのものです https://t.co/GJ68eW1sJS https://t.co/0yhZ8S6WFH,2022-12-13 16:11:03+00:00,1602697619062521856,Skynet in cloud ／ 港区霞が関,1421636110552240131,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.7096}",Skynet in cloud  港区霞が関,,0.7096
729,"RT @medyaadami: Yayımlanan bu yeni belgelerde Twitter yöneticilerinin, CIA ve Federal Soruşturma kurumları ile birlikte Trump’ın hesabının…",2022-12-13 16:11:03+00:00,1602697618827657216,,1427994295034945541,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
730,"RT @RVAwonk: Yoel Roth, Twitter’s former head of trust &amp; safety, has been forced to flee his home due to an escalation in death threats res…",2022-12-13 16:11:03+00:00,1602697617703841793,"British Columbia, Canada",545815176,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",British Columbia Canada,Canada,0.0
731,RT @FoxNews: Twitter users applaud Elon Musk getting 'political' to save the 'future of civilization:' ‘Must be done’ https://t.co/XDqTAbVI…,2022-12-13 16:11:03+00:00,1602697616654991360,Chicago,365232473,"{'neg': 0.264, 'neu': 0.571, 'pos': 0.166, 'compound': -0.5574}",Chicago,United States,-0.5574
732,@JohnnaCrider1 @ellagirwin I protect children from abuse as part of my daily job. You play at doing it for clicks a… https://t.co/rruy4XNlnF,2022-12-13 16:11:02+00:00,1602697615015026693,"San Francisco, California",569720894,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.7351}",San Francisco California,,0.7351
733,"RT @parismarx: Elon Musk donated $5.7 billion at the end of 2021, but kept the recipient a secret.

New reporting shows the money went to h…",2022-12-13 16:11:02+00:00,1602697614553747458,El platanal,177732047,"{'neg': 0.154, 'neu': 0.662, 'pos': 0.184, 'compound': -0.0516}",El platanal,México,-0.0516
734,Unverified MAGAS are buying blue checks to support Elon Musk. If you're doing it to get more retweets (I know this… https://t.co/1h1trAl7MK,2022-12-13 16:11:02+00:00,1602697614268719104,L.A.,23554832,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",LA,United States,0.0
735,RT @TheOnion: Posting a picture of Elon Musk with Ghislaine Maxwell https://t.co/zKQXaKk2qm https://t.co/QoXTSnzGcU,2022-12-13 16:11:02+00:00,1602697612708167685,,1072512563236233218,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}",,,0.4019
736,"RT @duty2warn: Elon Musk is deleting accounts that post this video of him being booed for 10 minutes last night at a Dave Chapelle show.
He…",2022-12-13 16:11:02+00:00,1602697612271960066,,831244754113400832,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
